condition,drugName,avg_rating,review_count,avg_useful,log_useful,log_review_count
Crohn's Disease,Asacol,8.333333333333334,6,10.166666666666666,2.412933150162911,1.9459101490553132
Crohn's Disease,Azathioprine,6.333333333333333,6,11.0,2.4849066497880004,1.9459101490553132
Crohn's Disease,Balsalazide,7.4,5,8.8,2.2823823856765264,1.791759469228055
Crohn's Disease,Budesonide,7.8,5,17.8,2.9338568698359038,1.791759469228055
Crohn's Disease,Cholestyramine,9.25,8,39.375,3.6982107815428207,2.1972245773362196
Crohn's Disease,Colazal,9.333333333333334,3,8.333333333333334,2.2335922215070942,1.3862943611198906
Crohn's Disease,Entocort EC,9.333333333333334,3,26.666666666666668,3.3202283191284883,1.3862943611198906
Crohn's Disease,Entyvio,4.25,12,9.666666666666666,2.367123614131617,2.5649493574615367
Crohn's Disease,Humira,6.137931034482759,29,23.75862068965517,3.2091737390617503,3.4011973816621555
Crohn's Disease,Hyoscyamine,9.0,3,18.0,2.9444389791664403,1.3862943611198906
Crohn's Disease,Imuran,4.5,4,10.5,2.4423470353692043,1.6094379124341003
Crohn's Disease,Infliximab,5.545454545454546,11,7.636363636363637,2.1559816188021705,2.4849066497880004
Crohn's Disease,Lialda,7.25,4,12.0,2.5649493574615367,1.6094379124341003
Crohn's Disease,Mesalamine,7.478260869565218,23,9.217391304347826,2.3240912982150093,3.1780538303479458
Crohn's Disease,Pentasa,8.75,8,8.5,2.2512917986064953,2.1972245773362196
Crohn's Disease,Questran Light,8.666666666666666,3,40.0,3.713572066704308,1.3862943611198906
Crohn's Disease,Remicade,5.555555555555555,9,8.777777777777779,2.2801122371419873,2.302585092994046
Crohn's Disease,Rifaximin,9.25,4,29.25,3.4094961844768505,1.6094379124341003
Crohn's Disease,Sulfasalazine,9.6,5,12.0,2.5649493574615367,1.791759469228055
Crohn's Disease,Vedolizumab,4.0,13,9.23076923076923,2.325399770760217,2.6390573296152584
Crohn's Disease,Xifaxan,9.25,4,29.25,3.4094961844768505,1.6094379124341003
"Crohn's Disease, Acute",Adalimumab,6.833333333333333,6,25.666666666666668,3.283414346005772,1.9459101490553132
"Crohn's Disease, Acute",Azathioprine,4.333333333333333,3,4.333333333333333,1.6739764335716716,1.3862943611198906
"Crohn's Disease, Acute",Budesonide,8.666666666666666,3,62.333333333333336,4.148411783492376,1.3862943611198906
"Crohn's Disease, Acute",Entocort EC,8.666666666666666,3,62.333333333333336,4.148411783492376,1.3862943611198906
"Crohn's Disease, Acute",Humira,6.833333333333333,6,25.666666666666668,3.283414346005772,1.9459101490553132
"Crohn's Disease, Acute",Imuran,4.333333333333333,3,4.333333333333333,1.6739764335716716,1.3862943611198906
"Crohn's Disease, Acute",Infliximab,6.6,10,7.9,2.186051276738094,2.3978952727983707
"Crohn's Disease, Acute",Metronidazole,7.857142857142857,7,3.5714285714285716,1.5198257537444133,2.0794415416798357
"Crohn's Disease, Acute",Remicade,6.6,10,7.9,2.186051276738094,2.3978952727983707
"Crohn's Disease, Maintenance",Adalimumab,7.8108108108108105,37,41.54054054054054,3.750457516333124,3.6375861597263857
"Crohn's Disease, Maintenance",Asacol,8.142857142857142,7,17.428571428571427,2.913902255306359,2.0794415416798357
"Crohn's Disease, Maintenance",Azathioprine,7.1,10,20.7,3.077312260546414,2.3978952727983707
"Crohn's Disease, Maintenance",Budesonide,7.666666666666667,3,21.666666666666668,3.120895416507997,1.3862943611198906
"Crohn's Disease, Maintenance",Certolizumab,9.166666666666666,6,17.166666666666668,2.899588413001089,1.9459101490553132
"Crohn's Disease, Maintenance",Cimzia,9.166666666666666,6,17.166666666666668,2.899588413001089,1.9459101490553132
"Crohn's Disease, Maintenance",Entocort EC,7.666666666666667,3,21.666666666666668,3.120895416507997,1.3862943611198906
"Crohn's Disease, Maintenance",Humira,7.8108108108108105,37,41.54054054054054,3.750457516333124,3.6375861597263857
"Crohn's Disease, Maintenance",Imuran,6.777777777777778,9,22.555555555555557,3.159361697335793,2.302585092994046
"Crohn's Disease, Maintenance",Infliximab,7.642857142857143,28,30.178571428571427,3.439731045664398,3.367295829986474
"Crohn's Disease, Maintenance",Mercaptopurine,3.75,8,8.5,2.2512917986064953,2.1972245773362196
"Crohn's Disease, Maintenance",Mesalamine,8.181818181818182,44,20.431818181818183,3.0648766487151966,3.8066624897703196
"Crohn's Disease, Maintenance",Pentasa,8.058823529411764,34,22.38235294117647,3.1519815900381705,3.5553480614894135
"Crohn's Disease, Maintenance",Remicade,7.642857142857143,28,30.178571428571427,3.439731045664398,3.367295829986474
Cutaneous Candidiasis,Nystatin,8.833333333333334,6,11.333333333333334,2.512305623976115,1.9459101490553132
Cutaneous Candidiasis,Nystatin / triamcinolone,10.0,6,20.333333333333332,3.060270794691562,1.9459101490553132
Cyclic Vomiting Syndrome,Amitriptyline,9.2,20,15.5,2.803360380906535,3.044522437723423
Cyclic Vomiting Syndrome,Elavil,9.0,3,11.333333333333334,2.512305623976115,1.3862943611198906
Cyclic Vomiting Syndrome,Nortriptyline,8.6,5,9.0,2.302585092994046,1.791759469228055
Cyclic Vomiting Syndrome,Sumatriptan,8.75,4,6.75,2.0476928433652555,1.6094379124341003
Cyclothymic Disorde,Lamotrigine,8.666666666666666,3,13.333333333333334,2.662587827025453,1.3862943611198906
Cystic Fibrosis,Creon,10.0,4,16.25,2.847812143477369,1.6094379124341003
Cystic Fibrosis,Pancrelipase,10.0,5,13.0,2.6390573296152584,1.791759469228055
Dandruff,Ketoconazole,7.4,5,7.6,2.151762203259462,1.791759469228055
Deep Neck Infection,Clindamycin,7.25,4,13.5,2.6741486494265287,1.6094379124341003
Deep Vein Thrombosis,Apixaban,5.8,5,28.4,3.380994674344636,1.791759469228055
Deep Vein Thrombosis,Dabigatran,6.5,6,12.0,2.5649493574615367,1.9459101490553132
Deep Vein Thrombosis,Eliquis,5.8,5,28.4,3.380994674344636,1.791759469228055
Deep Vein Thrombosis,Enoxaparin,9.0,6,23.0,3.1780538303479458,1.9459101490553132
Deep Vein Thrombosis,Lovenox,9.0,6,23.0,3.1780538303479458,1.9459101490553132
Deep Vein Thrombosis,Pradaxa,6.5,6,12.0,2.5649493574615367,1.9459101490553132
Deep Vein Thrombosis,Rivaroxaban,6.138888888888889,36,26.75,3.3232358401924436,3.6109179126442243
Deep Vein Thrombosis,Xarelto,6.2727272727272725,33,28.90909090909091,3.398162477967001,3.5263605246161616
"Deep Vein Thrombosis, First Event",Coumadin,9.5,4,42.75,3.7784916128036232,1.6094379124341003
"Deep Vein Thrombosis, First Event",Warfarin,8.571428571428571,7,30.428571428571427,3.447717397297048,2.0794415416798357
"Deep Vein Thrombosis, Prophylaxis",Enoxaparin,8.666666666666666,3,22.0,3.1354942159291497,1.3862943611198906
"Deep Vein Thrombosis, Prophylaxis",Lovenox,8.666666666666666,3,22.0,3.1354942159291497,1.3862943611198906
"Deep Vein Thrombosis, Prophylaxis",Rivaroxaban,7.25,4,11.75,2.545531271604435,1.6094379124341003
"Deep Vein Thrombosis, Prophylaxis",Xarelto,7.25,4,11.75,2.545531271604435,1.6094379124341003
"Deep Vein Thrombosis, Recurrent Event",Rivaroxaban,4.75,4,9.25,2.327277705584417,1.6094379124341003
"Deep Vein Thrombosis, Recurrent Event",Xarelto,6.0,3,12.0,2.5649493574615367,1.3862943611198906
Dementia,Haloperidol,2.25,4,22.25,3.1463051320333655,1.6094379124341003
Dental Abscess,Amoxicillin,5.25,20,23.2,3.186352633162641,3.044522437723423
Dental Abscess,Clarithromycin,6.0,5,26.0,3.295836866004329,1.791759469228055
Dental Abscess,Erythromycin,3.5,4,14.25,2.7245795030534206,1.6094379124341003
Dental Abscess,Flagyl,8.142857142857142,7,52.285714285714285,3.975668270588502,2.0794415416798357
Dental Abscess,Metronidazole,6.6,75,23.773333333333333,3.2097678058374735,4.330733340286331
Depression,Abilify,6.845360824742268,194,69.32474226804123,4.253123689499546,5.272999558563747
Depression,Alprazolam,9.146341463414634,82,74.78048780487805,4.327840842688739,4.418840607796598
Depression,Amitriptyline,8.490196078431373,51,68.50980392156863,4.241467806241902,3.9512437185814275
Depression,Amitriptyline / chlordiazepoxide,9.5,4,25.75,3.2865344733420154,1.6094379124341003
Depression,Amoxapine,9.5,4,16.25,2.847812143477369,1.6094379124341003
Depression,Anafranil,8.4,5,50.0,3.9318256327243257,1.791759469228055
Depression,Aplenzin,6.142857142857143,7,23.0,3.1780538303479458,2.0794415416798357
Depression,Aripiprazole,6.881188118811881,202,66.66831683168317,4.2146180767514485,5.313205979041787
Depression,Armodafinil,7.411764705882353,17,30.11764705882353,3.437775087802083,2.8903717578961645
Depression,Atomoxetine,6.5,4,14.25,2.7245795030534206,1.6094379124341003
Depression,Brexpiprazole,7.318181818181818,22,22.227272727272727,3.1453271368453883,3.1354942159291497
Depression,Budeprion SR,8.333333333333334,6,10.333333333333334,2.4277482359480516,1.9459101490553132
Depression,Budeprion XL,6.928571428571429,14,12.214285714285714,2.581298495463066,2.70805020110221
Depression,Bupropion,7.386880856760375,747,55.79250334672022,4.039404333684149,6.617402977974478
Depression,Celexa,7.374581939799331,299,59.020066889632105,4.094678954467317,5.703782474656201
Depression,Citalopram,7.4717348927875245,513,40.27485380116959,3.7202534477325555,6.2422232654551655
Depression,Clomipramine,9.23076923076923,13,43.46153846153846,3.7946245112108405,2.6390573296152584
Depression,Cymbalta,6.489051094890511,411,49.42579075425791,3.920502765507261,6.021023349349527
Depression,Deplin,7.508196721311475,61,92.14754098360656,4.534184698240822,4.127134385045092
Depression,Desipramine,9.0,12,37.333333333333336,3.6463198396951406,2.5649493574615367
Depression,Desvenlafaxine,7.164048865619546,573,40.69284467713787,3.7303295236051155,6.352629396319567
Depression,Desyrel,7.333333333333333,3,128.0,4.859812404361672,1.3862943611198906
Depression,Doxepin,6.933333333333334,15,38.06666666666667,3.6652695884748026,2.772588722239781
Depression,Duloxetine,6.489702517162471,437,46.7070938215103,3.8650801042690364,6.082218910376446
Depression,Effexor,5.783783783783784,259,42.447876447876446,3.7715619770504594,5.560681631015528
Depression,Effexor XR,7.328042328042328,189,37.19047619047619,3.6425861701430913,5.247024072160486
Depression,Elavil,8.4375,16,94.25,4.55650501400681,2.833213344056216
Depression,Emsam,8.333333333333334,21,66.38095238095238,4.210362372353915,3.091042453358316
Depression,Escitalopram,7.559223300970873,515,43.45242718446602,3.7944195652940067,6.246106765481563
Depression,Fetzima,4.666666666666667,57,42.8421052631579,3.7805946630004024,4.060443010546419
Depression,Fluoxetine,7.265984654731458,391,45.028132992327365,3.829252796335837,5.971261839790462
Depression,Fluoxetine / olanzapine,8.875,16,30.125,3.4380113547848716,2.833213344056216
Depression,Fluvoxamine,7.0,16,21.625,3.11905548958599,2.833213344056216
Depression,Imipramine,6.75,12,35.416666666666664,3.5950265453075896,2.5649493574615367
Depression,Isocarboxazid,9.0,3,22.666666666666668,3.164067588373206,1.3862943611198906
Depression,L-methylfolate,7.8875,80,76.2,4.3463994570307305,4.394449154672439
Depression,Lamotrigine,8.0,65,45.98461538461538,3.8498202158829407,4.189654742026425
Depression,Levomilnacipran,4.7846153846153845,65,37.707692307692305,3.656038347924694,4.189654742026425
Depression,Lexapro,7.620098039215686,408,52.36764705882353,3.9772047020369636,6.013715156042802
Depression,Lisdexamfetamine,6.8,5,2.6,1.2809338454620642,1.791759469228055
Depression,Lithium,6.578947368421052,19,31.94736842105263,3.494911391933658,2.995732273553991
Depression,Luvox,7.25,4,46.0,3.8501476017100584,1.6094379124341003
Depression,Marplan,9.0,3,22.666666666666668,3.164067588373206,1.3862943611198906
Depression,Methylphenidate,9.0,32,66.40625,4.21073774358943,3.4965075614664802
Depression,Mirtazapine,7.339285714285714,280,45.114285714285714,3.8311227873404805,5.638354669333745
Depression,Modafinil,8.36111111111111,36,45.55555555555556,3.8406463425859183,3.6109179126442243
Depression,Nardil,8.424242424242424,33,42.42424242424242,3.771017866361692,3.5263605246161616
Depression,Nefazodone,8.869565217391305,23,31.52173913043478,3.4819087620453275,3.1780538303479458
Depression,Niacin,9.75,20,92.85,4.541697763032518,3.044522437723423
Depression,Norpramin,9.8,5,52.6,3.9815490680767565,1.791759469228055
Depression,Nortriptyline,6.461538461538462,26,31.03846153846154,3.4669371041453605,3.295836866004329
Depression,Nuvigil,7.0,14,34.57142857142857,3.5715427474093944,2.70805020110221
Depression,Olanzapine,6.046875,64,43.671875,3.79934410896264,4.174387269895637
Depression,Oleptro,6.2,5,72.6,4.298645025734831,1.791759469228055
Depression,Paliperidone,7.0,3,15.0,2.772588722239781,1.3862943611198906
Depression,Pamelor,5.0,4,33.25,3.5336865647082343,1.6094379124341003
Depression,Parnate,8.91304347826087,46,35.47826086956522,3.5967164905380566,3.8501476017100584
Depression,Paroxetine,6.827956989247312,186,34.47849462365591,3.5689267276702203,5.231108616854587
Depression,Paxil,6.8161764705882355,136,44.3235294117647,3.8138263107039543,4.919980925828125
Depression,Paxil CR,7.083333333333333,12,15.416666666666666,2.798297078949988,2.5649493574615367
Depression,Phenelzine,8.305555555555555,36,39.25,3.6951100038645723,3.6109179126442243
Depression,Pristiq,7.205776173285199,554,41.96750902527076,3.7604442260174586,6.318968113746434
Depression,Provigil,8.833333333333334,6,111.5,4.722953221644475,1.9459101490553132
Depression,Prozac,7.25830258302583,271,60.361623616236166,4.116784617208213,5.605802066295998
Depression,Quetiapine,7.073394495412844,109,37.027522935779814,3.6383101853402517,4.700480365792417
Depression,Remeron,7.589473684210526,95,84.63157894736842,4.450054128052598,4.564348191467836
Depression,Remeron SolTab,8.0,5,18.0,2.9444389791664403,1.791759469228055
Depression,Rexulti,7.294117647058823,17,28.235294117647058,3.3753766820404127,2.8903717578961645
Depression,Risperdal,6.666666666666667,6,63.666666666666664,4.169245870395218,1.9459101490553132
Depression,Risperidone,6.318181818181818,22,34.27272727272727,3.563110066824903,3.1354942159291497
Depression,S-adenosylmethionine,8.4,5,8.2,2.2192034840549946,1.791759469228055
Depression,Selegiline,8.461538461538462,26,56.03846153846154,4.04372580411645,3.295836866004329
Depression,Seroquel,7.230769230769231,26,30.076923076923077,3.4364655204996133,3.295836866004329
Depression,Seroquel XR,7.441860465116279,43,61.372093023255815,4.133117948148062,3.784189633918261
Depression,Sertraline,7.14027149321267,663,54.93815987933635,4.024246792691059,6.498282149476434
Depression,Serzone,9.666666666666666,9,53.55555555555556,3.9992195504583012,2.302585092994046
Depression,Sinequan,8.666666666666666,3,64.0,4.174387269895637,1.3862943611198906
Depression,St. john's wort,8.666666666666666,51,67.86274509803921,4.2321153220306815,3.9512437185814275
Depression,Strattera,5.666666666666667,3,18.333333333333332,2.9618307218783095,1.3862943611198906
Depression,Symbyax,8.933333333333334,15,31.733333333333334,3.4883939266923107,2.772588722239781
Depression,Tofranil,6.0,4,78.75,4.378896741664954,1.6094379124341003
Depression,Tramadol,9.413333333333334,75,72.98666666666666,4.303884896789591,4.330733340286331
Depression,Tranylcypromine,8.518518518518519,54,30.64814814814815,3.4546796365513166,4.007333185232471
Depression,Trazodone,7.27027027027027,74,73.89189189189189,4.316045632218754,4.31748811353631
Depression,Trintellix,6.059210526315789,304,59.12171052631579,4.09637101634822,5.720311776607412
Depression,Venlafaxine,6.54006968641115,574,32.397212543554005,3.5084724397201237,6.354370040797351
Depression,Viibryd,6.571788413098237,397,52.78337531486146,3.9849644103971698,5.986452005284438
Depression,Vilazodone,6.572481572481572,407,51.5036855036855,3.9608833672038686,6.0112671744041615
Depression,Vortioxetine,5.934497816593886,458,45.98689956331878,3.849868830161536,6.129050210060545
Depression,Wellbutrin,7.3478260869565215,322,78.45962732919254,4.375249060332572,5.777652323222656
Depression,Wellbutrin SR,6.788732394366197,71,58.71830985915493,4.089638671184688,4.276666119016055
Depression,Wellbutrin XL,7.782608695652174,184,59.02717391304348,4.0947973582452315,5.220355825078324
Depression,Xanax,9.171875,64,92.046875,4.533103398429729,4.174387269895637
Depression,Zoloft,7.181347150259067,386,80.07772020725389,4.395408203369713,5.958424693029782
Depression,Zyprexa,6.111111111111111,36,59.083333333333336,4.0957324874969485,3.6109179126442243
Dercum's Disease,Fentanyl,9.333333333333334,3,19.666666666666668,3.028522096376982,1.3862943611198906
Dermatitis,Betamethasone,9.6,5,13.4,2.667228206581955,1.791759469228055
Dermatitis,Clobetasol,9.75,16,18.0,2.9444389791664403,2.833213344056216
Dermatitis,Coal tar,8.333333333333334,3,2.6666666666666665,1.2992829841302609,1.3862943611198906
Dermatitis,Desonide,8.25,8,19.75,3.0325462466767075,2.1972245773362196
Dermatitis,Fluocinolone,8.25,4,10.5,2.4423470353692043,1.6094379124341003
Dermatitis,Fluocinonide,9.1,10,21.6,3.1179499062782403,2.3978952727983707
Dermatitis,Hydrocortisone,7.8,5,8.0,2.1972245773362196,1.791759469228055
Dermatitis,Locoid Lipocream,10.0,3,11.0,2.4849066497880004,1.3862943611198906
Dermatitis,Mometasone,7.5,4,13.25,2.6567569067146595,1.6094379124341003
Dermatitis,Prednisolone,7.666666666666667,6,13.166666666666666,2.6508917872622613,1.9459101490553132
Dermatitis,Sodium hyaluronate,9.666666666666666,3,6.333333333333333,1.992430164690206,1.3862943611198906
Dermatitis,Triamcinolone,9.0,18,19.5,3.0204248861443626,2.9444389791664403
Dermatologic Lesion,Balsam peru / castor oil / trypsin,10.0,3,2.3333333333333335,1.2039728043259361,1.3862943611198906
Dermatologic Lesion,Methylprednisolone,7.25,4,9.75,2.3749057545736716,1.6094379124341003
Dermatologic Lesion,Zinc oxide,9.5,4,8.25,2.224623551524334,1.6094379124341003
Dermatological Disorders,Bensal HP,10.0,3,16.333333333333332,2.8526314299133175,1.3862943611198906
Dermatological Disorders,Benzoic acid / salicylic acid,10.0,4,12.25,2.583997552432231,1.6094379124341003
Dermatological Disorders,Betamethasone,9.333333333333334,9,27.666666666666668,3.355735007585398,2.302585092994046
Dermatological Disorders,Hydroquinone,3.2,5,39.6,3.703768066607687,1.791759469228055
Dermatological Disorders,Silver,9.333333333333334,6,9.333333333333334,2.3353749158170367,1.9459101490553132
Dermatological Disorders,Urea,9.666666666666666,6,28.666666666666668,3.39002408106403,1.9459101490553132
Dermatomyositis,Hydroxychloroquine,9.0,4,27.0,3.332204510175204,1.6094379124341003
Dermatomyositis,Plaquenil,9.0,3,35.333333333333336,3.592735593561034,1.3862943611198906
Diabetes Insipidus,DDAVP,9.5,6,8.166666666666666,2.2155737160044158,1.9459101490553132
Diabetes Insipidus,Desmopressin,9.25,12,6.416666666666667,2.0037297199441397,2.5649493574615367
"Diabetes, Type 1",Afrezza,7.548387096774194,31,42.903225806451616,3.7819877981663197,3.4657359027997265
"Diabetes, Type 1",Insulin aspart,6.666666666666667,3,10.0,2.3978952727983707,1.3862943611198906
"Diabetes, Type 1",Insulin degludec,4.913043478260869,23,13.478260869565217,2.6726482740512942,3.1780538303479458
"Diabetes, Type 1",Insulin glargine,4.733333333333333,15,12.266666666666667,2.585254623622282,2.772588722239781
"Diabetes, Type 1","Insulin inhalation, rapid acting",7.625,32,41.78125,3.756099922488722,3.4965075614664802
"Diabetes, Type 1",Insulin lispro,10.0,3,6.0,1.9459101490553132,1.3862943611198906
"Diabetes, Type 1",Insulin regular,9.5,4,0.75,0.5596157879354227,1.6094379124341003
"Diabetes, Type 1",Lantus,8.333333333333334,6,24.666666666666668,3.245193133185574,1.9459101490553132
"Diabetes, Type 1",Liraglutide,9.666666666666666,3,16.333333333333332,2.8526314299133175,1.3862943611198906
"Diabetes, Type 1",Novolog,6.666666666666667,3,10.0,2.3978952727983707,1.3862943611198906
"Diabetes, Type 1",Pramlintide,10.0,3,5.0,1.791759469228055,1.3862943611198906
"Diabetes, Type 1",Toujeo,1.75,4,5.75,1.9095425048844386,1.6094379124341003
"Diabetes, Type 1",Tresiba,4.909090909090909,22,14.090909090909092,2.7140925155581725,3.1354942159291497
"Diabetes, Type 1",Victoza,9.666666666666666,3,16.333333333333332,2.8526314299133175,1.3862943611198906
"Diabetes, Type 2",ActoPlus Met,7.2,5,16.4,2.856470206220483,1.791759469228055
"Diabetes, Type 2",Actos,5.103448275862069,29,35.724137931034484,3.6034342481570514,3.4011973816621555
"Diabetes, Type 2",Afrezza,7.217391304347826,23,17.608695652173914,2.9236289796526473,3.1780538303479458
"Diabetes, Type 2",Albiglutide,4.636363636363637,11,5.2727272727272725,1.8362112317988888,2.4849066497880004
"Diabetes, Type 2",Amaryl,7.8,15,74.66666666666667,4.326337728813293,2.772588722239781
"Diabetes, Type 2",Avandia,4.333333333333333,6,14.0,2.70805020110221,1.9459101490553132
"Diabetes, Type 2",Basaglar,4.333333333333333,3,6.666666666666667,2.03688192726104,1.3862943611198906
"Diabetes, Type 2",Bydureon,6.976744186046512,172,24.453488372093023,3.236852801269355,5.153291594497779
"Diabetes, Type 2",Byetta,8.028985507246377,69,30.507246376811594,3.4502175630838954,4.248495242049359
"Diabetes, Type 2",Canagliflozin,6.198979591836735,196,37.75,3.657130755799356,5.2832037287379885
"Diabetes, Type 2",Chromium picolinate,9.0,7,100.42857142857143,4.619354820980048,2.0794415416798357
"Diabetes, Type 2",Colesevelam,4.333333333333333,6,14.5,2.740840023925201,1.9459101490553132
"Diabetes, Type 2",Dapagliflozin,4.938461538461539,65,16.93846153846154,2.886947097014801,4.189654742026425
"Diabetes, Type 2",Dulaglutide,5.993311036789297,299,18.638795986622075,2.977506996903665,5.703782474656201
"Diabetes, Type 2",Empagliflozin,6.703703703703703,54,30.333333333333332,3.4446824936018943,4.007333185232471
"Diabetes, Type 2",Empagliflozin / linagliptin,6.9,10,11.6,2.533696813957432,2.3978952727983707
"Diabetes, Type 2",Exenatide,7.289795918367347,245,25.775510204081634,3.2874876713934076,5.5053315359323625
"Diabetes, Type 2",Exubera,10.0,3,4.333333333333333,1.6739764335716716,1.3862943611198906
"Diabetes, Type 2",Farxiga,4.945454545454545,55,19.381818181818183,3.0146432378396892,4.02535169073515
"Diabetes, Type 2",Glimepiride,7.578947368421052,38,46.78947368421053,3.866805399434853,3.6635616461296463
"Diabetes, Type 2",GlipiZIDE XL,6.333333333333333,3,79.66666666666667,4.390325437488577,1.3862943611198906
"Diabetes, Type 2",Glipizide,6.722222222222222,36,60.083333333333336,4.112239052098651,3.6109179126442243
"Diabetes, Type 2",Glucophage,6.2,25,67.88,4.232365860119475,3.258096538021482
"Diabetes, Type 2",Glucotrol,7.555555555555555,9,92.66666666666667,4.539742380665636,2.302585092994046
"Diabetes, Type 2",Glyburide,7.857142857142857,7,32.142857142857146,3.500827222610997,2.0794415416798357
"Diabetes, Type 2",Glyxambi,6.9,10,11.6,2.533696813957432,2.3978952727983707
"Diabetes, Type 2",Humalog,8.0,3,14.666666666666666,2.751535313041949,1.3862943611198906
"Diabetes, Type 2",Humalog KwikPen,4.8,5,2.2,1.1631508098056809,1.791759469228055
"Diabetes, Type 2",Insulin aspart,6.875,8,8.25,2.224623551524334,2.1972245773362196
"Diabetes, Type 2",Insulin degludec,6.588235294117647,17,14.705882352941176,2.7540353143440335,2.8903717578961645
"Diabetes, Type 2",Insulin detemir,7.0,20,14.3,2.72785282839839,3.044522437723423
"Diabetes, Type 2",Insulin glargine,6.862745098039215,51,15.431372549019608,2.799192467757757,3.9512437185814275
"Diabetes, Type 2",Insulin glulisine,9.666666666666666,3,2.3333333333333335,1.2039728043259361,1.3862943611198906
"Diabetes, Type 2","Insulin inhalation, rapid acting",7.538461538461538,26,16.076923076923077,2.8377280244107426,3.295836866004329
"Diabetes, Type 2",Insulin isophane / insulin regular,7.666666666666667,3,0.0,0.0,1.3862943611198906
"Diabetes, Type 2",Insulin lispro,6.0,8,6.875,2.063693184711697,2.1972245773362196
"Diabetes, Type 2",Invokana,6.214659685863874,191,38.70680628272251,3.6815226158882277,5.2574953720277815
"Diabetes, Type 2",Janumet,6.0,34,39.11764705882353,3.691816313787246,3.5553480614894135
"Diabetes, Type 2",Januvia,5.916666666666667,60,52.06666666666667,3.971548984742173,4.110873864173311
"Diabetes, Type 2",Jardiance,6.705882352941177,51,32.03921568627451,3.4976952100621364,3.9512437185814275
"Diabetes, Type 2",Jentadueto,7.375,8,4.25,1.6582280766035324,2.1972245773362196
"Diabetes, Type 2",Kombiglyze XR,5.538461538461538,13,10.923076923076923,2.47847575945771,2.6390573296152584
"Diabetes, Type 2",Lantus,7.294117647058823,17,25.0,3.258096538021482,2.8903717578961645
"Diabetes, Type 2",Lantus Solostar,7.642857142857143,14,16.0,2.833213344056216,2.70805020110221
"Diabetes, Type 2",Levemir,6.75,16,17.5625,2.921143416562918,2.833213344056216
"Diabetes, Type 2",Linagliptin,4.5,28,26.678571428571427,3.320658519178143,3.367295829986474
"Diabetes, Type 2",Liraglutide,7.922005571030641,359,29.685236768802227,3.423781651920212,5.886104031450156
"Diabetes, Type 2",Metformin,6.224299065420561,107,44.55140186915888,3.8188413997232455,4.68213122712422
"Diabetes, Type 2",Metformin / sitagliptin,5.833333333333333,6,3.0,1.3862943611198906,1.9459101490553132
"Diabetes, Type 2",NovoLog FlexPen,9.666666666666666,3,6.666666666666667,2.03688192726104,1.3862943611198906
"Diabetes, Type 2",Novolin 70 / 30,7.666666666666667,3,0.0,0.0,1.3862943611198906
"Diabetes, Type 2",Novolog,5.2,5,9.2,2.322387720290225,1.791759469228055
"Diabetes, Type 2",Onglyza,6.384615384615385,13,33.84615384615385,3.550942768021497,2.6390573296152584
"Diabetes, Type 2",Pioglitazone,5.161290322580645,31,33.774193548387096,3.5488755469837963,3.4657359027997265
"Diabetes, Type 2",Prandin,9.2,5,33.4,3.5380565643793527,1.791759469228055
"Diabetes, Type 2",Repaglinide,9.142857142857142,7,25.428571428571427,3.2744456760230114,2.0794415416798357
"Diabetes, Type 2",Rosiglitazone,4.333333333333333,6,14.0,2.70805020110221,1.9459101490553132
"Diabetes, Type 2",Saxagliptin,6.428571428571429,14,31.5,3.481240089335692,2.70805020110221
"Diabetes, Type 2",Sitagliptin,5.8059701492537314,67,46.8955223880597,3.869022021718891,4.219507705176107
"Diabetes, Type 2",Synjardy,10.0,3,10.333333333333334,2.4277482359480516,1.3862943611198906
"Diabetes, Type 2",Tanzeum,4.636363636363637,11,5.2727272727272725,1.8362112317988888,2.4849066497880004
"Diabetes, Type 2",Toujeo,5.363636363636363,11,7.0,2.0794415416798357,2.4849066497880004
"Diabetes, Type 2",Toujeo Solostar,7.25,4,8.75,2.277267285009756,1.6094379124341003
"Diabetes, Type 2",Tradjenta,4.115384615384615,26,28.384615384615383,3.3804712511450385,3.295836866004329
"Diabetes, Type 2",Tresiba,6.588235294117647,17,14.705882352941176,2.7540353143440335,2.8903717578961645
"Diabetes, Type 2",Trulicity,5.965397923875432,289,19.27681660899654,3.009478194458626,5.66988092298052
"Diabetes, Type 2",Victoza,7.920454545454546,352,30.207386363636363,3.4406548092206135,5.8664680569332965
"Diabetes, Type 2",Welchol,3.6,5,17.4,2.91235066461494,1.791759469228055
"Diabetes, Type 2",Xigduo XR,9.25,4,22.75,3.1675825304806504,1.6094379124341003
Diabetic Kidney Disease,Cozaar,9.0,3,80.33333333333333,4.398555936625092,1.3862943611198906
Diabetic Kidney Disease,Lisinopril,5.666666666666667,9,16.11111111111111,2.83972802507741,2.302585092994046
Diabetic Kidney Disease,Losartan,9.0,3,80.33333333333333,4.398555936625092,1.3862943611198906
Diabetic Kidney Disease,Ramipril,5.5,4,29.75,3.4258899942525267,1.6094379124341003
Diabetic Macular Edema,Aflibercept,7.75,4,9.25,2.327277705584417,1.6094379124341003
Diabetic Macular Edema,Eylea,7.75,4,9.25,2.327277705584417,1.6094379124341003
Diabetic Peripheral Neuropathy,Capsaicin,3.25,4,12.25,2.583997552432231,1.6094379124341003
Diabetic Peripheral Neuropathy,Cymbalta,6.892857142857143,28,39.07142857142857,3.6906635759074375,3.367295829986474
